,label,text,target,word_count,char_count,numerics,upper,bangs,flag_words,links,stp_wrd_cnt,text_corr
4196,spam,double mins txts 6months free bluetooth orange available sony nokia motorola phones mobileupd8 08000839402 call2optoutn9dx,1,22,149,2,1,0,1,0,5,double mins txts 6months free bluetooth orange available sony nokia motorola phones mobileupd8 08000839402 call2optoutn9dx
4197,ham,sorry lot friendofafriend stuff talk actual guy wants buy,0,21,108,0,0,0,0,0,11,sorry lot friend of afriend stuff talk actual guy wants buy
4198,spam,free 1st week no1 nokia tone ur mob every week nokia 8007 txting tell mates wwwgetzedcouk pobox 36504 w45wq norm150ptone 16,1,29,158,3,3,1,1,2,4,free 1st week no1 nokia tone ur mob every week nokia 8007 txting tell mates wwwgetzedcouk pobox 36504 w45wq norm150ptone 16
4199,spam,want funk fone weekly new tone reply tones2u wwwringtonescouk original and best tones 3gbp network operator rates apply,1,27,155,1,2,0,0,2,6,want funk fone weekly new tone reply tones2u wwwringtonescouk original and best tones 3gbp network operator rates apply
4200,spam,cmon babe make horny turn fantasy babe hot st ky need replies cost 150 cancel send stop,1,30,147,1,1,1,0,0,7,cmon babe make horny turn fantasy babe hot st ky need replies cost 150 cancel send stop
4201,ham,come tomorrow di,0,5,23,0,1,0,0,0,1,come tomorrow di
4202,ham,wylie update weed dealer carlos went freedom class lunsford,0,15,81,0,0,0,0,0,6,wylie update weed dealer carlos went freedom class lunsford
4203,ham,happy baby alright take job hope fine send kiss make smile across sea kiss kiss,0,35,154,0,2,0,0,0,11,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
4204,ham,c movie juz last minute decision mah juz watch lar tot interested,0,18,84,1,1,0,0,0,4,c movie juz last minute decision mah juz watch lar tot interested
4205,ham,enjoying semester take care brother,0,9,54,0,0,0,0,0,3,enjoying semester take care brother
4206,spam,important information orange user 0796xxxxxx today lucky day2 find log onto httpwwwurawinnercom theres fantast prizeawaiting,1,22,157,1,20,2,0,3,0,important information orange user 07 96xxx xxx today lucky day2 find log onto httpwwwurawinnercom theres fantast prizea waiting
4207,ham,door,0,5,22,0,0,0,0,0,2,door
4208,ham,lets use next week princess,0,7,34,0,0,0,0,0,1,lets use next week princess
4209,ham,home first lar wait lor put stuff first,0,17,68,1,1,0,0,0,4,home first lar wait lor put stuff first
4210,ham,want kfc tuesday buy meals gravy mark,0,17,74,2,2,1,0,0,1,want kfc tuesday buy meals gravy mark
4211,ham,dahe stupid daalways sending like thisdon believe messagepandy mental,0,16,102,0,0,0,0,0,6,dahe stupid daalways sending like thisd on believe message pandy mental
4212,ham,oi gonna ring,0,5,22,0,0,0,0,0,2,oi gonna ring
4213,spam,missed alert numbers called left message 07008009200,1,11,72,1,0,0,0,0,2,missed alert numbers called left message 07 00 80 09 20 0
4214,ham,attended nothing,0,6,32,0,1,0,0,0,2,attended nothing
4215,ham,ard 530 like dat lor juz meet mrt station dun haf come,0,18,76,1,0,0,0,0,3,ard 530 like dat lor juz meet mrt station dun haf come
4216,ham,dear sleeping p,0,6,26,0,1,0,0,0,2,dear sleeping p
4217,ham,er mw filled tuth aight,0,7,29,0,0,0,0,0,1,er mw filled tuth aight
4218,ham,off around pm going hospital,0,11,52,1,0,0,0,0,3,off around pm going hospital
4219,ham,actually waiting weeks start putting ad,0,11,60,1,0,0,0,0,3,actually waiting weeks start putting ad
4220,ham,anything lor lor,0,10,44,0,0,0,0,0,5,anything lor lor
4221,ham,free sat rite wan watch infernal affairs with n darren and mayb xy,0,18,77,1,2,0,1,0,2,free sat rite wan watch infernal affairs with n darren and mayb xy
4222,ham,plz note anyone calling mobile co amp asks type disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia and motorola and verified cnn ibn,0,55,263,0,2,0,0,0,18,plz note anyone calling mobile co amp asks type disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia and motorola and verified cnn ibn
4223,ham,yo around friend mines lookin p k later tonight,0,13,65,0,1,0,0,0,4,yo around friend mines lookin p k later tonight
4224,ham,stupid auto correct phone,0,6,31,0,0,0,0,0,2,stupid auto correct phone
4225,ham,double ev tion week spiral m hael good riddance,0,13,73,0,0,1,0,0,4,double ev tion week spiral m hael good riddance
4226,ham,world suffers lot violence bad people silence good people gud night,0,23,129,0,0,1,0,0,9,world suffers lot violence bad people silence good people gud night
4227,ham,thats cool either raglan rd edward rd behind cr ket ground gimme ring closeby tuesday,0,25,131,0,0,0,0,0,6,thats cool either raglan rd edward rd behind cr ket ground gimme ring closeby tuesday
4228,ham,buy one egg daplease,0,6,31,0,0,0,0,0,2,buy one egg daple ase
4229,ham,started skye,0,5,24,0,0,0,0,0,2,started skye
4230,ham,bookedthe hut also time way,0,15,71,0,0,0,0,0,6,booked the hut also time way
4231,ham,several sir,0,5,23,0,0,0,0,0,2,several sir
4232,ham,really pig leh sleep much dad wake 10 smth eat lunch today,0,19,79,2,1,0,0,0,4,really pig leh sleep much dad wake 10 smth eat lunch today
4233,ham,home please,0,5,24,0,0,0,0,0,1,home please
4234,ham,love hope anything drast dare sell pc phone,0,20,97,0,1,0,0,0,7,love hope anything drast dare sell pc phone
4235,ham,reached home tired come tomorro,0,17,71,0,2,0,0,0,5,reached home tired come tomorro
4236,spam,freemsg records ind ate may entitled 3750 pounds accident claim free reply yes msg opt stop,1,31,157,1,3,0,2,0,11,freemsg records ind ate may entitled 37 50 pounds accident claim free reply yes msg opt stop
4237,spam,win 100 mus gift vouchers every week starting word draw 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription,1,24,159,1,4,0,1,2,4,win 100 mus gift vouchers every week starting word draw 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription
4238,ham,life style garments account please,0,6,38,0,0,0,0,0,1,life style garments account please
4239,ham,lol wtf random btw lunch break,0,9,44,0,0,0,0,0,3,lol wtf random btw lunch break
4240,ham,sez hows de arab boy hope are good give love evry1 love ya eshxxxxxxxxxxx,0,20,88,1,0,0,0,0,2,sez hows de arab boy hope are good give love evry1 love ya eshxx xxx xxx xxx
4241,ham,lay man let know missed thought great day send bimbo ugos numbers ill appreciate safe,0,32,155,0,2,1,0,0,12,lay man let know missed thought great day send bimbo ugos numbers ill appreciate safe
4242,ham,detroit home snow enjoy,0,7,36,0,0,0,0,0,1,detroit home snow enjoy
4243,spam,show colours euro 2004 241 offer england flag 3lions tone phone cl k following serv message info,1,25,135,1,0,4,0,0,5,show colours euro 2004 2 41 offer england flag 3lions tone phone cl k following serv message info
4244,ham,okie,0,1,7,0,0,0,0,0,0,okie
4245,ham,aight chillin friends room youre way,0,15,71,0,0,0,0,0,8,aight chillin friends room youre way
4246,ham,toshiba portege m100 gd,0,5,27,0,0,0,0,0,0,toshiba portege m1 00 gd
4247,ham,well welp sort semiobscure internet thing,0,9,49,0,0,0,0,0,3,well welp sort semi obscure internet thing
4248,spam,pass 69669 collect polyphon ringtones normal gprs charges apply enjoy tones,1,17,105,1,1,0,0,0,4,pass 69669 collect polyphon ringtones normal gprs charges apply enjoy tones
4249,spam,accordingly repeat word mobile phone send,1,14,74,0,1,0,0,0,5,accordingly repeat word mobile phone send
4250,ham,loosu hospital de let careless,0,9,46,0,0,0,0,0,2,loosu hospital de let careless
4251,ham,much eighth,0,5,23,0,0,0,0,0,2,much eighth
4252,ham,omg joanna freaking shes looked thru friends find photos shes asking stuff myspace havent even logged like year,0,37,183,0,1,0,0,0,16,omg joanna freaking shes looked thru friends find photos shes asking stuff myspace havent even logged like year
4253,ham,send birthdate month year tel ur life partners name method calculation reply must,0,22,118,0,3,0,0,0,6,send birthdate month year tel ur life partners name method calculation reply must
4254,ham,juz havent woke bit blur blur dad went liao cant cum oso,0,20,92,0,1,0,0,0,6,juz havent woke bit blur blur dad went liao cant cum oso
4255,ham,clothes jewelry trips,0,6,38,0,0,0,0,0,2,clothes jewelry trips
4256,spam,block breaker comes deluxe format new features great graph s tmobile buy 5 replying bbdeluxe take challenge,1,27,156,0,2,0,0,0,10,block breaker comes deluxe format new features great graph s tmobile buy 5 replying bbdeluxe take challenge
4257,ham,aah cuddle would lush id need lots tea soup kind fumbling,0,18,87,0,1,3,0,0,6,aah cuddle would lush id need lots tea soup kind fumbling
4258,spam,important information orange user today lucky day2find log onto httpwwwurawinnercom theres fantast surprise awaiting,1,22,152,1,6,2,0,3,4,important information orange user today lucky day2find log onto httpwwwurawinnercom theres fantast surprise awaiting
4259,ham,late,0,8,29,0,2,0,0,0,5,late
4260,ham,sad story man last week bday wife didnt wish parents forgot and kids went work even colleagues wish,0,35,154,0,1,0,0,0,11,sad story man last week bday wife didnt wish parents forgot and kids went work even colleagues wish
4261,ham,plans family set stone,0,10,45,0,0,0,0,0,4,plans family set stone
4262,ham,pls forget study,0,5,24,0,0,0,0,0,1,pls forget study
4263,ham,youll never believe actually got taunton wow,0,13,69,0,0,0,0,0,6,youll never believe actually got taunton wow
4264,ham,den weekdays got special pr haiz cant eat liao cut nails oso muz wait finish drivin wat lunch still muz eat wat,0,26,141,0,0,0,0,0,3,den weekdays got special pr haiz cant eat liao cut nails oso muz wait finish drivin wat lunch still muz eat wat
4265,ham,broke list reasons nobodys town cant tell shes sarcast faggy,0,23,114,0,1,0,0,0,12,broke list reasons nobodys town cant tell shes sarcast faggy
4266,ham,ltdecimalgt common car better buy china asia find less expensive ill holla,0,28,132,0,0,0,0,0,14,ltdecimalgt common car better buy china asia find less expensive ill holla
4267,ham,greatest test courage earth bear defeat without losing heartgn tc,0,15,85,0,0,0,0,0,4,greatest test courage earth bear defeat without losing heartgn tc
4268,ham,sorry stil fucked last nite went tobed 430 got work 630,0,17,75,3,14,0,0,0,0,sorry stil fucked last nite went tobed 430 got work 630
4269,ham,hey whats plan sat,0,8,32,0,0,0,0,0,3,hey whats plan sat
4270,ham,beauty sleep help pimples,0,7,37,0,0,0,0,0,1,beauty sleep help pimples
4271,ham,great hope using connections mode men also cos never know old friends lead today,0,24,122,0,0,0,0,0,10,great hope using connections mode men also cos never know old friends lead today
4272,spam,natalja 25f inviting friend reply yes440 no440 wwwsmsacunat27081980 stop send stop frnd 62468,1,22,136,1,6,0,0,0,7,natalja 25f inviting friend reply yes440 no440 wwwsmsacunat27081980 stop send stop frnd 62468
4273,ham,,0,4,19,0,0,0,0,0,1,
4274,ham,kind missed train cos asthma attack nxt one half hr driving sure park,0,22,106,0,0,0,0,0,6,kind missed train cos asthma attack nxt one half hr driving sure park
4275,ham,ball moving lotwill spin last diff ult bat,0,13,67,0,0,0,0,0,5,ball moving lotwill spin last diff ult bat
4276,ham,haiyoh maybe hamster jealous million,0,8,51,0,0,0,0,0,3,hai yoh maybe hamster jealous million
4277,ham,please send auntys number,0,8,40,0,0,0,0,0,3,please send auntys number
4278,ham,glad following dreams,0,7,40,0,0,0,0,0,2,glad following dreams
4279,ham,ive reached home finally,0,4,28,0,0,0,0,0,0,ive reached home finally
4280,spam,urgent important information 02 user today lucky day find log onto httpwwwurawinnercom fantast surprise awaiting,1,27,163,2,1,2,1,3,9,urgent important information 02 user today lucky day find log onto httpwwwurawinnercom fantast surprise awaiting
4281,spam,winner valued network customer selected receivea 900 prize reward claim 09061701461 claim code kl341 valid 12 hours,1,26,157,1,2,3,1,0,5,winner valued network customer selected receivea 900 prize reward claim 09061701461 claim code kl341 valid 12 hours
4282,ham,wn are hurt prsn close u fight wit dem coz somtimes dis fight saves relation bt quiet leaves nothin relation gud eveb,0,33,152,1,0,0,0,0,9,wn are hurt prsn close u fight wit dem coz somtimes dis fight saves relation bt quiet leaves nothin relation gud eveb
4283,ham,,0,4,17,0,1,0,0,0,1,
4284,ham,science tells chocolate melt sunlight please walk sunlight bcozi want loss sweet friend,0,23,138,0,0,0,0,0,10,science tells chocolate melt sunlight please walk sunlight bcozi want loss sweet friend
4285,ham,yes come nyc audiitions trying relocate,0,12,60,0,1,0,0,0,5,yes come nyc audiitions trying relocate
4286,ham,pocked,0,6,28,0,1,0,0,0,4,pocked
4287,ham,congrats thats great wanted tell tell score cos might make relax motivating thanks sharing,0,28,142,0,1,0,0,0,12,congrats thats great wanted tell tell score cos might make relax motivating thanks sharing
4288,ham,wud never mind miss need wil really hurt wen need amp tell take care,0,32,139,0,1,0,0,0,6,wud never mind miss need wil really hurt wen need amp tell take care
4289,ham,hey mr whats name bill brison book one language words,0,17,80,0,0,0,0,0,6,hey mr whats name bill brison book one language words
4290,ham,okay good problem thanx,0,6,34,0,0,1,0,0,2,okay good problem thanx
4291,ham,information ikea spelled caps yelling thought left sitting bed among mess came said going got home class please try bullshit makes want listen less,0,59,290,0,1,0,0,0,29,information ikea spelled caps yelling thought left sitting bed among mess came said going got home class please try bullshit makes want listen less
4292,ham,ure done,0,5,25,0,0,0,0,0,2,ure done
4293,ham,gwr,0,1,5,0,1,0,0,0,0,gwr
4294,ham,best watch say cause drunk motherfucker,0,13,63,0,1,0,0,0,4,best watch say cause drunk motherfucker
4295,spam,kit strip billed 150p netcollex ltd po box 1013 ig11 oja,1,15,74,1,3,0,0,0,3,kit strip billed 150p netcollex ltd po box 10 13 ig11 oj a
4296,spam,hmv bonus special 500 pounds genuine hmv vouchers answer easy questions play send hmv 86688 infowww100percentrealcom,1,25,155,3,5,1,1,2,4,hmv bonus special 500 pounds genuine hmv vouchers answer easy questions play send hmv 86688 infowww100percentrealcom
4297,spam,please 08712402578 immediately urgent message waiting,1,13,81,1,1,0,1,0,6,please 08 71 24 02 57 8 immediately urgent message waiting
4298,spam,thesmszonecom lets send free anonymous masked messagesim sending message theredo potential abuse,1,20,138,0,0,0,1,2,7,thesmsz one com lets send free anonymous masked messagesi m sending message theredo potential abuse
4299,spam,well done costa del sol holiday 5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh cost150pm max10mins,1,23,160,1,3,1,0,0,1,well done costa del sol holiday 5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh cost150pm max10mins
4300,ham,hurt tease make cry end life die plz keep one rose grave say stupid miss n day bslvyl,0,35,153,0,9,0,0,0,10,hurt tease make cry end life die plz keep one rose grave say stupid miss n day bslvyl
4301,ham,erm woodland avenue somewhere parish magazine telephone number,0,17,104,0,0,0,0,0,6,erm woodland avenue somewhere parish magazine telephone number
4302,ham,ta jobs available let know please cos really need start working,0,16,82,0,1,0,0,0,4,ta jobs available let know please cos really need start working
4303,ham,aiyar hard type later free tell and scold and tell,0,18,74,1,1,0,1,0,4,aiyar hard type later free tell and scold and tell
4304,ham,yup free,0,3,15,0,0,0,1,0,0,yup free
4305,ham,good good billy mates gone jogging enjoy concert,0,13,77,0,0,1,0,0,2,good good billy mates gone jogging enjoy concert
4306,ham,yo come carlos soon,0,8,37,0,0,0,0,0,4,yo come carlos soon
